age_id,nea,year,age,age_class,alive_status
7485,1503,1994,9,A,A
7486,1503,1995,10,A,A
7487,1503,1996,11,A,A
7488,1503,1997,12,A,A
7489,1503,1998,13,A,A
7490,1503,1999,14,A,A
7491,1503,2000,15,A,A
7492,1503,2001,16,A,A
7493,1503,2002,17,A,A
7494,1503,2003,18,A,A
7495,1503,2004,19,A,A
7496,1503,2005,20,A,A
7497,1503,2006,21,A,A
7498,1503,2007,22,A,A
7499,1503,2008,23,A,A
7500,1503,2009,24,A,A
7501,1503,2010,25,A,A
7502,1503,2011,26,A,A
7503,1503,2012,27,A,A
7504,1503,2013,28,A,A
7505,1503,2014,29,A,A
7506,1503,2015,30,A,A
7507,1503,2016,31,A,P
7508,1503,2017,32,A,SP
7509,1503,2018,33,A,SP
7510,1504,1985,0,C,A
7511,1504,1986,1,J,D
7512,1505,1985,0,C,A
7513,1505,1986,1,J,A
7514,1505,1987,2,J,A
7515,1505,1988,3,J,A
7516,1505,1989,4,J,A
7517,1505,1990,5,J,A
7518,1505,1991,6,J,A
7519,1505,1992,7,J,A
7520,1505,1993,8,J,A
7521,1505,1994,9,A,A
7522,1505,1995,10,A,A
7523,1505,1996,11,A,A
7524,1505,1997,12,A,A
7525,1505,1998,13,A,A
7526,1505,1999,14,A,A
7527,1505,2000,15,A,A
7528,1505,2001,16,A,A
7529,1505,2002,17,A,A
7530,1505,2003,18,A,A
7531,1505,2004,19,A,A
7532,1505,2005,20,A,P
7533,1505,2006,21,A,SP
7534,1505,2007,22,A,SP
7535,1505,2008,23,A,SP
7536,1505,2009,24,A,SP
7537,1505,2010,25,A,SP
7538,1505,2011,26,A,SP
7539,1505,2012,27,A,SP
7540,1505,2013,28,A,SP
7541,1505,2014,29,A,SP
7542,1505,2015,30,A,SP
7543,1505,2016,31,A,SP
7544,1505,2017,32,A,SP
7545,1505,2018,33,A,SP
7546,1506,1985,0,C,A
7547,1506,1986,1,J,A
7548,1506,1987,2,J,A
7549,1506,1988,3,J,A
7550,1506,1989,4,J,A
7551,1506,1990,5,J,A
7552,1506,1991,6,J,A
7553,1506,1992,7,J,A
7554,1506,1993,8,J,A
7555,1506,1994,9,A,A
7556,1506,1995,10,A,A
7557,1506,1996,11,A,A
7558,1506,1997,12,A,A
7559,1506,1998,13,A,A
7560,1506,1999,14,A,A
7561,1506,2000,15,A,A
7562,1506,2001,16,A,A
7563,1506,2002,17,A,A
7564,1506,2003,18,A,A
7565,1506,2004,19,A,A
7566,1506,2005,20,A,A
7567,1506,2006,21,A,A
7568,1506,2007,22,A,A
7569,1506,2008,23,A,A
7570,1506,2009,24,A,A
7571,1506,2010,25,A,A
7572,1506,2011,26,A,A
7573,1506,2012,27,A,A
7574,1506,2013,28,A,A
7575,1506,2014,29,A,A
7576,1506,2015,30,A,A
7577,1506,2016,31,A,A
7578,1506,2017,32,A,A
7579,1506,2018,33,A,A
7580,1507,1985,0,C,A
7581,1507,1986,1,J,A
7582,1507,1987,2,J,A
7583,1507,1988,3,J,A
7584,1507,1989,4,J,A
7585,1507,1990,5,J,A
7586,1507,1991,6,J,A
7587,1507,1992,7,J,A
7588,1507,1993,8,J,A
7589,1507,1994,9,A,A
7590,1507,1995,10,A,A
7591,1507,1996,11,A,A
7592,1507,1997,12,A,A
7593,1507,1998,13,A,A
7594,1507,1999,14,A,A
7595,1507,2000,15,A,A
7596,1507,2001,16,A,A
7597,1507,2002,17,A,A
7598,1507,2003,18,A,A
7599,1507,2004,19,A,A
7600,1507,2005,20,A,A
7601,1507,2006,21,A,A
7602,1507,2007,22,A,A
7603,1507,2008,23,A,A
7604,1507,2009,24,A,A
7605,1507,2010,25,A,A
7606,1507,2011,26,A,A
7607,1507,2012,27,A,A
7608,1507,2013,28,A,A
7609,1507,2014,29,A,A
7610,1507,2015,30,A,A
7611,1507,2016,31,A,A
7612,1507,2017,32,A,A
7613,1507,2018,33,A,A
7614,1508,1985,0,C,A
7615,1508,1986,1,J,A
7616,1508,1987,2,J,A
7617,1508,1988,3,J,A
7618,1508,1989,4,J,A
7619,1508,1990,5,J,A
7620,1508,1991,6,J,P
7621,1508,1992,7,J,SP
7622,1508,1993,8,J,SP
7623,1508,1994,9,A,SP
7624,1508,1995,10,A,SP
7625,1508,1996,11,A,SP
7626,1508,1997,12,A,SP
7627,1508,1998,13,A,SP
7628,1508,1999,14,A,SP
7629,1508,2000,15,A,SP
7630,1508,2001,16,A,SP
7631,1508,2002,17,A,SP
7632,1508,2003,18,A,SP
7633,1508,2004,19,A,SP
7634,1508,2005,20,A,SP
7635,1508,2006,21,A,SP
7636,1508,2007,22,A,SP
7637,1508,2008,23,A,SP
7638,1508,2009,24,A,SP
7639,1508,2010,25,A,SP
7640,1508,2011,26,A,SP
7641,1508,2012,27,A,SP
7642,1508,2013,28,A,SP
7643,1508,2014,29,A,SP
7644,1508,2015,30,A,SP
7645,1508,2016,31,A,SP
7646,1508,2017,32,A,SP
7647,1508,2018,33,A,SP
7648,1509,1980,NULL,U,A
7649,1509,1981,NULL,U,A
7650,1509,1982,NULL,U,A
7651,1509,1983,NULL,U,A
7652,1509,1984,NULL,U,A
7653,1509,1985,NULL,A,A
7654,1509,1986,NULL,A,A
7655,1509,1987,NULL,A,A
7656,1509,1988,NULL,A,A
7657,1509,1989,NULL,A,A
7658,1509,1990,NULL,A,A
7659,1509,1991,NULL,A,A
7660,1509,1992,NULL,A,A
7661,1509,1993,NULL,A,A
7662,1509,1994,NULL,A,A
7663,1509,1995,NULL,A,A
7664,1509,1996,NULL,A,A
7665,1509,1997,NULL,A,A
7666,1509,1998,NULL,A,A
7667,1509,1999,NULL,A,A
7668,1509,2000,NULL,A,A
7669,1509,2001,NULL,A,A
7670,1509,2002,NULL,A,A
7671,1509,2003,NULL,A,A
7672,1509,2004,NULL,A,A
7673,1509,2005,NULL,A,A
7674,1509,2006,NULL,A,A
7675,1509,2007,NULL,A,A
7676,1509,2008,NULL,A,A
7677,1509,2009,NULL,A,A
7678,1509,2010,NULL,A,A
7679,1509,2011,NULL,A,P
7680,1509,2012,NULL,A,SP
7681,1509,2013,NULL,A,SP
7682,1509,2014,NULL,A,SP
7683,1509,2015,NULL,A,SP
7684,1509,2016,NULL,A,SP
7685,1509,2017,NULL,A,SP
7686,1509,2018,NULL,A,SP
7687,1511,1981,NULL,U,A
7688,1511,1982,NULL,U,A
7689,1511,1983,NULL,U,A
7690,1511,1984,NULL,U,A
7691,1511,1985,NULL,U,A
7692,1511,1986,NULL,U,A
7693,1511,1987,NULL,U,A
7694,1511,1988,NULL,U,A
7695,1511,1989,NULL,A,A
7696,1511,1990,NULL,A,A
7697,1511,1991,NULL,A,A
7698,1511,1992,NULL,A,A
7699,1511,1993,NULL,A,A
7700,1511,1994,NULL,A,A
7701,1511,1995,NULL,A,OP
7702,1511,1996,NULL,A,OSP
7703,1511,1997,NULL,A,R
7704,1511,1998,NULL,A,A
7705,1511,1999,NULL,A,A
7706,1511,2000,NULL,A,A
7707,1511,2001,NULL,A,A
7708,1511,2002,NULL,A,A
7709,1511,2003,NULL,A,A
7710,1511,2004,NULL,A,A
7711,1511,2005,NULL,A,A
7712,1511,2006,NULL,A,A
7713,1511,2007,NULL,A,A
7714,1511,2008,NULL,A,A
7715,1511,2009,NULL,A,A
7716,1511,2010,NULL,A,A
7717,1511,2011,NULL,A,A
7718,1511,2012,NULL,A,A
7719,1511,2013,NULL,A,A
7720,1511,2014,NULL,A,A
7721,1511,2015,NULL,A,A
7722,1511,2016,NULL,A,A
7723,1511,2017,NULL,A,A
7724,1511,2018,NULL,A,A
7725,1512,1983,NULL,U,A
7726,1512,1984,NULL,U,A
7727,1512,1985,NULL,U,A
7728,1512,1986,NULL,U,A
7729,1512,1987,NULL,U,A
7730,1512,1988,NULL,U,A
7731,1512,1989,NULL,U,A
7732,1512,1990,NULL,U,A
7733,1512,1991,NULL,A,A
7734,1512,1992,NULL,A,A
7735,1512,1993,NULL,A,A
7736,1512,1994,NULL,A,P
7737,1512,1995,NULL,A,SP
7738,1512,1996,NULL,A,SP
7739,1512,1997,NULL,A,SP
7740,1512,1998,NULL,A,SP
7741,1512,1999,NULL,A,SP
7742,1512,2000,NULL,A,SP
7743,1512,2001,NULL,A,SP
7744,1512,2002,NULL,A,SP
7745,1512,2003,NULL,A,SP
7746,1512,2004,NULL,A,SP
7747,1512,2005,NULL,A,SP
7748,1512,2006,NULL,A,SP
7749,1512,2007,NULL,A,SP
7750,1512,2008,NULL,A,SP
7751,1512,2009,NULL,A,SP
7752,1512,2010,NULL,A,SP
7753,1512,2011,NULL,A,SP
7754,1512,2012,NULL,A,SP
7755,1512,2013,NULL,A,SP
7756,1512,2014,NULL,A,SP
7757,1512,2015,NULL,A,SP
7758,1512,2016,NULL,A,SP
7759,1512,2017,NULL,A,SP
7760,1512,2018,NULL,A,SP
7761,1513,1985,NULL,U,A
7762,1513,1986,NULL,U,A
7763,1513,1987,NULL,U,A
7764,1513,1988,NULL,U,A
7765,1513,1989,NULL,U,A
7766,1513,1990,NULL,U,A
7767,1513,1991,NULL,U,A
7768,1513,1992,NULL,U,A
7769,1513,1993,NULL,A,A
7770,1513,1994,NULL,A,A
7771,1513,1995,NULL,A,A
7772,1513,1996,NULL,A,A
7773,1513,1997,NULL,A,A
7774,1513,1998,NULL,A,A
7775,1513,1999,NULL,A,A
7776,1513,2000,NULL,A,A
7777,1513,2001,NULL,A,A
7778,1513,2002,NULL,A,A
7779,1513,2003,NULL,A,A
7780,1513,2004,NULL,A,A
7781,1513,2005,NULL,A,A
7782,1513,2006,NULL,A,A
7783,1513,2007,NULL,A,A
7784,1513,2008,NULL,A,A
7785,1513,2009,NULL,A,A
7786,1513,2010,NULL,A,A
7787,1513,2011,NULL,A,A
7788,1513,2012,NULL,A,A
7789,1513,2013,NULL,A,A
7790,1513,2014,NULL,A,A
7791,1513,2015,NULL,A,A
7792,1513,2016,NULL,A,A
7793,1513,2017,NULL,A,A
7794,1513,2018,NULL,A,A
7795,1514,1985,NULL,U,A
7796,1514,1986,NULL,U,A
7797,1514,1987,NULL,U,A
7798,1514,1988,NULL,U,A
7799,1514,1989,NULL,U,A
7800,1514,1990,NULL,U,A
7801,1514,1991,NULL,U,A
7802,1514,1992,NULL,U,A
7803,1514,1993,NULL,A,A
7804,1514,1994,NULL,A,A
7805,1514,1995,NULL,A,A
7806,1514,1996,NULL,A,A
7807,1514,1997,NULL,A,A
7808,1514,1998,NULL,A,A
7809,1514,1999,NULL,A,A
7810,1514,2000,NULL,A,A
7811,1514,2001,NULL,A,A
7812,1514,2002,NULL,A,A
7813,1514,2003,NULL,A,A
7814,1514,2004,NULL,A,A
7815,1514,2005,NULL,A,A
7816,1514,2006,NULL,A,A
7817,1514,2007,NULL,A,A
7818,1514,2008,NULL,A,A
7819,1514,2009,NULL,A,A
7820,1514,2010,NULL,A,A
7821,1514,2011,NULL,A,A
7822,1514,2012,NULL,A,A
7823,1514,2013,NULL,A,A
7824,1514,2014,NULL,A,A
7825,1514,2015,NULL,A,A
7826,1514,2016,NULL,A,A
7827,1514,2017,NULL,A,A
7828,1514,2018,NULL,A,A
7829,1515,1985,NULL,A,A
7830,1515,1986,NULL,A,A
7831,1515,1987,NULL,A,A
7832,1515,1988,NULL,A,A
7833,1515,1989,NULL,A,A
7834,1515,1990,NULL,A,A
7835,1515,1991,NULL,A,A
7836,1515,1992,NULL,A,A
7837,1515,1993,NULL,A,A
7838,1515,1994,NULL,A,A
7839,1515,1995,NULL,A,A
7840,1515,1996,NULL,A,A
7841,1515,1997,NULL,A,A
7842,1515,1998,NULL,A,A
7843,1515,1999,NULL,A,A
7844,1515,2000,NULL,A,A
7845,1515,2001,NULL,A,A
7846,1515,2002,NULL,A,A
7847,1515,2003,NULL,A,A
7848,1515,2004,NULL,A,A
7849,1515,2005,NULL,A,A
7850,1515,2006,NULL,A,A
7851,1515,2007,NULL,A,A
7852,1515,2008,NULL,A,A
7853,1515,2009,NULL,A,A
7854,1515,2010,NULL,A,A
7855,1515,2011,NULL,A,A
7856,1515,2012,NULL,A,A
7857,1515,2013,NULL,A,A
7858,1515,2014,NULL,A,A
7859,1515,2015,NULL,A,OP
7860,1515,2016,NULL,A,OSP
7861,1515,2017,NULL,A,R
7862,1515,2018,NULL,A,A
7863,1516,1985,NULL,U,A
7864,1516,1986,NULL,U,A
7865,1516,1987,NULL,U,A
7866,1516,1988,NULL,U,A
7867,1516,1989,NULL,U,A
7868,1516,1990,NULL,U,A
7869,1516,1991,NULL,U,A
7870,1516,1992,NULL,U,A
7871,1516,1993,NULL,A,A
7872,1516,1994,NULL,A,A
7873,1516,1995,NULL,A,A
7874,1516,1996,NULL,A,A
7875,1516,1997,NULL,A,A
7876,1516,1998,NULL,A,P
7877,1516,1999,NULL,A,SP
7878,1516,2000,NULL,A,SP
7879,1516,2001,NULL,A,SP
7880,1516,2002,NULL,A,SP
7881,1516,2003,NULL,A,SP
7882,1516,2004,NULL,A,SP
7883,1516,2005,NULL,A,SP
7884,1516,2006,NULL,A,SP
7885,1516,2007,NULL,A,SP
7886,1516,2008,NULL,A,SP
7887,1516,2009,NULL,A,SP
7888,1516,2010,NULL,A,SP
7889,1516,2011,NULL,A,SP
7890,1516,2012,NULL,A,SP
7891,1516,2013,NULL,A,SP
7892,1516,2014,NULL,A,SP
7893,1516,2015,NULL,A,SP
7894,1516,2016,NULL,A,SP
7895,1516,2017,NULL,A,SP
7896,1516,2018,NULL,A,SP
7897,1601,1986,0,C,A
7898,1601,1987,1,J,A
7899,1601,1988,2,J,A
7900,1601,1989,3,J,A
7901,1601,1990,4,J,A
7902,1601,1991,5,J,A
7903,1601,1992,6,J,A
7904,1601,1993,7,J,A
7905,1601,1994,8,J,A
7906,1601,1995,9,A,A
7907,1601,1996,10,A,A
7908,1601,1997,11,A,A
7909,1601,1998,12,A,A
7910,1601,1999,13,A,A
7911,1601,2000,14,A,A
7912,1601,2001,15,A,A
7913,1601,2002,16,A,A
7914,1601,2003,17,A,A
7915,1601,2004,18,A,A
7916,1601,2005,19,A,A
7917,1601,2006,20,A,A
7918,1601,2007,21,A,P
7919,1601,2008,22,A,SP
7920,1601,2009,23,A,SP
7921,1601,2010,24,A,SP
7922,1601,2011,25,A,SP
7923,1601,2012,26,A,SP
7924,1601,2013,27,A,SP
7925,1601,2014,28,A,SP
7926,1601,2015,29,A,SP
7927,1601,2016,30,A,SP
7928,1601,2017,31,A,SP
7929,1601,2018,32,A,SP
7930,1602,1986,0,C,A
7931,1602,1987,1,J,A
7932,1602,1988,2,J,A
7933,1602,1989,3,J,A
7934,1602,1990,4,J,A
7935,1602,1991,5,J,A
7936,1602,1992,6,J,A
7937,1602,1993,7,J,A
7938,1602,1994,8,J,A
7939,1602,1995,9,A,A
7940,1602,1996,10,A,A
7941,1602,1997,11,A,A
7942,1602,1998,12,A,A
7943,1602,1999,13,A,A
7944,1602,2000,14,A,A
7945,1602,2001,15,A,A
7946,1602,2002,16,A,A
7947,1602,2003,17,A,A
7948,1602,2004,18,A,A
7949,1602,2005,19,A,A
7950,1602,2006,20,A,A
7951,1602,2007,21,A,A
7952,1602,2008,22,A,P
7953,1602,2009,23,A,SP
7954,1602,2010,24,A,SP
7955,1602,2011,25,A,SP
7956,1602,2012,26,A,SP
7957,1602,2013,27,A,SP
7958,1602,2014,28,A,SP
7959,1602,2015,29,A,SP
7960,1602,2016,30,A,SP
7961,1602,2017,31,A,SP
7962,1602,2018,32,A,SP
7963,1603,1986,0,C,A
7964,1603,1987,1,J,A
7965,1603,1988,2,J,A
7966,1603,1989,3,J,A
7967,1603,1990,4,J,A
7968,1603,1991,5,J,A
7969,1603,1992,6,J,A
7970,1603,1993,7,J,A
7971,1603,1994,8,J,A
7972,1603,1995,9,A,A
7973,1603,1996,10,A,A
7974,1603,1997,11,A,A
7975,1603,1998,12,A,A
7976,1603,1999,13,A,A
7977,1603,2000,14,A,A
7978,1603,2001,15,A,A
7979,1603,2002,16,A,A
7980,1603,2003,17,A,A
7981,1603,2004,18,A,A
7982,1603,2005,19,A,A
7983,1603,2006,20,A,A
7984,1603,2007,21,A,A
7985,1603,2008,22,A,A
7986,1603,2009,23,A,A
7987,1603,2010,24,A,A
7988,1603,2011,25,A,A
7989,1603,2012,26,A,A
7990,1603,2013,27,A,A
7991,1603,2014,28,A,A
7992,1603,2015,29,A,A
7993,1603,2016,30,A,A
7994,1603,2017,31,A,A
7995,1603,2018,32,A,A
7996,1604,1986,NULL,U,A
7997,1604,1987,NULL,U,A
7998,1604,1988,NULL,U,A
7999,1604,1989,NULL,U,A
8000,1604,1990,NULL,U,A
8001,1604,1991,NULL,U,A
8002,1604,1992,NULL,A,A
8003,1604,1993,NULL,A,A
8004,1604,1994,NULL,A,A
8005,1604,1995,NULL,A,A
8006,1604,1996,NULL,A,A
8007,1604,1997,NULL,A,A
8008,1604,1998,NULL,A,A
8009,1604,1999,NULL,A,A
8010,1604,2000,NULL,A,A
8011,1604,2001,NULL,A,A
8012,1604,2002,NULL,A,A
8013,1604,2003,NULL,A,A
8014,1604,2004,NULL,A,A
8015,1604,2005,NULL,A,A
8016,1604,2006,NULL,A,A
8017,1604,2007,NULL,A,A
8018,1604,2008,NULL,A,A
8019,1604,2009,NULL,A,A
8020,1604,2010,NULL,A,A
8021,1604,2011,NULL,A,A
8022,1604,2012,NULL,A,A
8023,1604,2013,NULL,A,A
8024,1604,2014,NULL,A,A
8025,1604,2015,NULL,A,A
8026,1604,2016,NULL,A,A
8027,1604,2017,NULL,A,A
8028,1604,2018,NULL,A,A
8029,1605,1986,0,C,A
8030,1605,1987,1,J,A
8031,1605,1988,2,J,A
8032,1605,1989,3,J,A
8033,1605,1990,4,J,A
8034,1605,1991,5,J,A
8035,1605,1992,6,J,P
8036,1605,1993,7,J,SP
8037,1605,1994,8,J,SP
8038,1605,1995,9,A,SP
8039,1605,1996,10,A,SP
8040,1605,1997,11,A,SP
8041,1605,1998,12,A,SP
8042,1605,1999,13,A,SP
8043,1605,2000,14,A,SP
8044,1605,2001,15,A,SP
8045,1605,2002,16,A,SP
8046,1605,2003,17,A,SP
8047,1605,2004,18,A,SP
8048,1605,2005,19,A,SP
8049,1605,2006,20,A,SP
8050,1605,2007,21,A,SP
8051,1605,2008,22,A,SP
8052,1605,2009,23,A,SP
8053,1605,2010,24,A,SP
8054,1605,2011,25,A,SP
8055,1605,2012,26,A,SP
8056,1605,2013,27,A,SP
8057,1605,2014,28,A,SP
8058,1605,2015,29,A,SP
8059,1605,2016,30,A,SP
8060,1605,2017,31,A,SP
8061,1605,2018,32,A,SP
8062,1606,1986,0,C,A
8063,1606,1987,1,J,A
8064,1606,1988,2,J,A
8065,1606,1989,3,J,A
8066,1606,1990,4,J,A
8067,1606,1991,5,J,A
8068,1606,1992,6,J,A
8069,1606,1993,7,J,A
8070,1606,1994,8,J,A
8071,1606,1995,9,A,A
8072,1606,1996,10,A,A
8073,1606,1997,11,A,A
8074,1606,1998,12,A,A
8075,1606,1999,13,A,A
8076,1606,2000,14,A,A
8077,1606,2001,15,A,A
8078,1606,2002,16,A,A
8079,1606,2003,17,A,A
8080,1606,2004,18,A,A
8081,1606,2005,19,A,A
8082,1606,2006,20,A,A
8083,1606,2007,21,A,A
8084,1606,2008,22,A,P
8085,1606,2009,23,A,SP
8086,1606,2010,24,A,SP
8087,1606,2011,25,A,SP
8088,1606,2012,26,A,SP
8089,1606,2013,27,A,SP
8090,1606,2014,28,A,SP
8091,1606,2015,29,A,SP
8092,1606,2016,30,A,SP
8093,1606,2017,31,A,SP
8094,1606,2018,32,A,SP
8095,1607,1986,0,C,A
8096,1607,1987,1,J,A
8097,1607,1988,2,J,A
8098,1607,1989,3,J,A
8099,1607,1990,4,J,A
8100,1607,1991,5,J,A
8101,1607,1992,6,J,A
8102,1607,1993,7,J,A
8103,1607,1994,8,J,A
8104,1607,1995,9,A,A
8105,1607,1996,10,A,A
8106,1607,1997,11,A,A
8107,1607,1998,12,A,A
8108,1607,1999,13,A,A
8109,1607,2000,14,A,A
8110,1607,2001,15,A,A
8111,1607,2002,16,A,A
8112,1607,2003,17,A,A
8113,1607,2004,18,A,A
8114,1607,2005,19,A,A
8115,1607,2006,20,A,A
8116,1607,2007,21,A,A
8117,1607,2008,22,A,A
8118,1607,2009,23,A,A
8119,1607,2010,24,A,A
8120,1607,2011,25,A,A
8121,1607,2012,26,A,A
8122,1607,2013,27,A,A
8123,1607,2014,28,A,A
8124,1607,2015,29,A,A
8125,1607,2016,30,A,A
8126,1607,2017,31,A,A
8127,1607,2018,32,A,A
8128,1608,1986,0,C,A
8129,1608,1987,1,J,A
8130,1608,1988,2,J,A
8131,1608,1989,3,J,A
8132,1608,1990,4,J,A
8133,1608,1991,5,J,A
8134,1608,1992,6,J,A
8135,1608,1993,7,J,A
8136,1608,1994,8,J,A
8137,1608,1995,9,A,A
8138,1608,1996,10,A,A
8139,1608,1997,11,A,A
8140,1608,1998,12,A,A
8141,1608,1999,13,A,A
8142,1608,2000,14,A,A
8143,1608,2001,15,A,A
8144,1608,2002,16,A,A
8145,1608,2003,17,A,A
8146,1608,2004,18,A,A
8147,1608,2005,19,A,A
8148,1608,2006,20,A,A
8149,1608,2007,21,A,A
8150,1608,2008,22,A,A
8151,1608,2009,23,A,A
8152,1608,2010,24,A,A
8153,1608,2011,25,A,A
8154,1608,2012,26,A,A
8155,1608,2013,27,A,A
8156,1608,2014,28,A,A
8157,1608,2015,29,A,A
8158,1608,2016,30,A,A
8159,1608,2017,31,A,A
8160,1608,2018,32,A,A
8161,1609,1986,0,C,A
8162,1609,1987,1,J,A
8163,1609,1988,2,J,A
8164,1609,1989,3,J,A
8165,1609,1990,4,J,A
8166,1609,1991,5,J,A
8167,1609,1992,6,J,A
8168,1609,1993,7,J,A
8169,1609,1994,8,J,A
8170,1609,1995,9,A,A
8171,1609,1996,10,A,A
8172,1609,1997,11,A,A
8173,1609,1998,12,A,A
8174,1609,1999,13,A,A
8175,1609,2000,14,A,A
8176,1609,2001,15,A,A
8177,1609,2002,16,A,A
8178,1609,2003,17,A,A
8179,1609,2004,18,A,A
8180,1609,2005,19,A,A
8181,1609,2006,20,A,A
8182,1609,2007,21,A,A
8183,1609,2008,22,A,A
8184,1609,2009,23,A,A
8185,1609,2010,24,A,A
8186,1609,2011,25,A,A
8187,1609,2012,26,A,A
8188,1609,2013,27,A,A
8189,1609,2014,28,A,A
8190,1609,2015,29,A,A
8191,1609,2016,30,A,A
8192,1609,2017,31,A,A
8193,1609,2018,32,A,A
8194,1610,1986,0,C,A
8195,1610,1987,1,J,A
8196,1610,1988,2,J,A
8197,1610,1989,3,J,A
8198,1610,1990,4,J,A
8199,1610,1991,5,J,A
8200,1610,1992,6,J,A
8201,1610,1993,7,J,A
8202,1610,1994,8,J,P
8203,1610,1995,9,A,SP
8204,1610,1996,10,A,SP
8205,1610,1997,11,A,SP
8206,1610,1998,12,A,SP
8207,1610,1999,13,A,SP
8208,1610,2000,14,A,SP
8209,1610,2001,15,A,SP
8210,1610,2002,16,A,SP
8211,1610,2003,17,A,SP
8212,1610,2004,18,A,SP
8213,1610,2005,19,A,SP
8214,1610,2006,20,A,SP
8215,1610,2007,21,A,SP
8216,1610,2008,22,A,SP
8217,1610,2009,23,A,SP
8218,1610,2010,24,A,SP
8219,1610,2011,25,A,SP
8220,1610,2012,26,A,SP
8221,1610,2013,27,A,SP
8222,1610,2014,28,A,SP
8223,1610,2015,29,A,SP
8224,1610,2016,30,A,SP
8225,1610,2017,31,A,SP
8226,1610,2018,32,A,SP
8227,1611,1986,0,C,A
8228,1611,1987,1,J,A
8229,1611,1988,2,J,A
8230,1611,1989,3,J,A
8231,1611,1990,4,J,A
8232,1611,1991,5,J,A
8233,1611,1992,6,J,A
8234,1611,1993,7,J,A
8235,1611,1994,8,J,A
8236,1611,1995,9,A,A
8237,1611,1996,10,A,A
8238,1611,1997,11,A,A
8239,1611,1998,12,A,A
8240,1611,1999,13,A,A
8241,1611,2000,14,A,A
8242,1611,2001,15,A,A
8243,1611,2002,16,A,A
8244,1611,2003,17,A,A
8245,1611,2004,18,A,A
8246,1611,2005,19,A,A
8247,1611,2006,20,A,A
8248,1611,2007,21,A,A
8249,1611,2008,22,A,A
8250,1611,2009,23,A,A
8251,1611,2010,24,A,A
8252,1611,2011,25,A,A
8253,1611,2012,26,A,A
8254,1611,2013,27,A,A
8255,1611,2014,28,A,A
8256,1611,2015,29,A,A
8257,1611,2016,30,A,A
8258,1611,2017,31,A,A
8259,1611,2018,32,A,A
8260,1612,1986,NULL,A,A
8261,1612,1987,NULL,A,A
8262,1612,1988,NULL,A,A
8263,1612,1989,NULL,A,A
8264,1612,1990,NULL,A,A
8265,1612,1991,NULL,A,A
8266,1612,1992,NULL,A,A
8267,1612,1993,NULL,A,A
8268,1612,1994,NULL,A,A
8269,1612,1995,NULL,A,A
8270,1612,1996,NULL,A,A
8271,1612,1997,NULL,A,A
8272,1612,1998,NULL,A,A
8273,1612,1999,NULL,A,A
8274,1612,2000,NULL,A,A
8275,1612,2001,NULL,A,A
8276,1612,2002,NULL,A,A
8277,1612,2003,NULL,A,A
8278,1612,2004,NULL,A,A
8279,1612,2005,NULL,A,A
8280,1612,2006,NULL,A,A
8281,1612,2007,NULL,A,A
8282,1612,2008,NULL,A,A
8283,1612,2009,NULL,A,A
8284,1612,2010,NULL,A,A
8285,1612,2011,NULL,A,A
8286,1612,2012,NULL,A,A
8287,1612,2013,NULL,A,A
8288,1612,2014,NULL,A,A
8289,1612,2015,NULL,A,A
8290,1612,2016,NULL,A,A
8291,1612,2017,NULL,A,A
8292,1612,2018,NULL,A,A
8293,1613,1986,0,C,A
8294,1613,1987,1,J,A
8295,1613,1988,2,J,A
8296,1613,1989,3,J,A
8297,1613,1990,4,J,A
8298,1613,1991,5,J,A
8299,1613,1992,6,J,A
8300,1613,1993,7,J,A
8301,1613,1994,8,J,A
8302,1613,1995,9,A,A
8303,1613,1996,10,A,A
8304,1613,1997,11,A,A
8305,1613,1998,12,A,A
8306,1613,1999,13,A,A
8307,1613,2000,14,A,A
8308,1613,2001,15,A,A
8309,1613,2002,16,A,A
8310,1613,2003,17,A,A
8311,1613,2004,18,A,A
8312,1613,2005,19,A,A
8313,1613,2006,20,A,A
8314,1613,2007,21,A,A
8315,1613,2008,22,A,A
8316,1613,2009,23,A,A
8317,1613,2010,24,A,A
8318,1613,2011,25,A,A
8319,1613,2012,26,A,A
8320,1613,2013,27,A,A
8321,1613,2014,28,A,A
8322,1613,2015,29,A,A
8323,1613,2016,30,A,A
8324,1613,2017,31,A,A
8325,1613,2018,32,A,A
8326,1616,1986,NULL,U,A
8327,1616,1987,NULL,U,A
8328,1616,1988,NULL,U,A
8329,1616,1989,NULL,U,A
8330,1616,1990,NULL,U,A
8331,1616,1991,NULL,U,A
8332,1616,1992,NULL,U,A
8333,1616,1993,NULL,U,A
8334,1616,1994,NULL,A,A
8335,1616,1995,NULL,A,A
8336,1616,1996,NULL,A,A
8337,1616,1997,NULL,A,A
8338,1616,1998,NULL,A,A
8339,1616,1999,NULL,A,A
8340,1616,2000,NULL,A,A
8341,1616,2001,NULL,A,A
8342,1616,2002,NULL,A,A
8343,1616,2003,NULL,A,A
8344,1616,2004,NULL,A,A
8345,1616,2005,NULL,A,A
8346,1616,2006,NULL,A,A
8347,1616,2007,NULL,A,A
8348,1616,2008,NULL,A,A
8349,1616,2009,NULL,A,A
8350,1616,2010,NULL,A,A
8351,1616,2011,NULL,A,A
8352,1616,2012,NULL,A,A
8353,1616,2013,NULL,A,A
8354,1616,2014,NULL,A,A
8355,1616,2015,NULL,A,A
8356,1616,2016,NULL,A,A
8357,1616,2017,NULL,A,A
